Instituto de Assistência Médica ao Serviço Público Estadual (IAMSPE),IAMSPE,,,
INSTITUTO DE CIÊNCIAS DA SAÚDE (ICS),ICS,Avenida Osmane Barbosa - 11.111 JK,Montes Claros,MG
INSTITUTO DE CIÊNCIAS SOCIAIS E HUMANAS (ICSH),ICSH,"Rua 17, Quadra 47 - 18 a 20 Jardim Oriente",Valparaíso de Goiás,GO
Instituto de Desenvolvimento Educacional (IDE),IDE,Rua Manuel de Brito - 311 Pina,Recife,PE
Instituto de Desenvolvimento Tecnológico da FGV (FGV/IDT),FGV/IDT,Rua Jornalista Orlando Dantas - 30 Botafogo,Rio de Janeiro,RJ
INSTITUTO DE EDUCAÇÃO E ENSINO SUPERIOR DE CAMPINAS (IESCAMP),IESCAMP,Rua Antônio Ferreira Laranja - 57 Jardim García,Campinas,SP
INSTITUTO DE EDUCAÇÃO E ENSINO SUPERIOR DE SAMAMBAIA (IESA),IESA,Quadra QN 406 Área Especial 1 - 01 Samambaia Norte (Samambaia),Brasília,DF
INSTITUTO DE EDUCAÇÃO SUPERIOR DA PARAÍBA (IESP),IESP,"Rodovia BR-230, KM 14 - S/N Morada Nova",Cabedelo,PB
INSTITUTO DE EDUCAÇÃO SUPERIOR DE POUSO ALEGRE,-,Rua Ver. Antonio Augusto Ribeiro - 95 Centro,Pouso Alegre,MG
INSTITUTO DE EDUCACAO SUPERIOR LATINOAMERICANO (SIGLA IESLA),SIGLA IESLA,Avenida Miguel Perrela - 680 Castelo,Belo Horizonte,MG
INSTITUTO DE EDUCAÇÃO SUPERIOR PRESIDENTE KENNEDY - CENTRO DE FORMAÇÃO DE PROFISSIONAIS DE EDUCAÇÃO (IFESP),IFESP,Rua Jaguarari - 2.100 Lagoa Nova,Natal,RN
INSTITUTO DE EDUCAÇÃO SUPERIOR RAIMUNDO SÁ (IESRSA),IESRSA,Rodovia BR-316 - s/n Altamira,Picos,PI
INSTITUTO DE EDUCAÇÃO SUPERIOR SANTO AGOSTINHO (IESA),IESA,Avenida José Soares Pinheiro - 3276 Lomanto Júnior,Itabuna,BA
INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE SALVADOR (IESUS),IESUS,Rua Bicuiba - S/N Patamares,Salvador,BA
Instituto de Educação Tecnológica EIRELI (IETEC),IETEC,Rua Tomé de Souza - 1065 Funcionários,Belo Horizonte,MG
Instituto de Ensino e Pesquisa do Hospital Sírio-Libanês (IEP/HSL),IEP/HSL,Rua Coronel Nicolau dos Santos - 69 Bela Vista,São Paulo,SP
INSTITUTO DE ENSINO E PESQUISA OBJETIVO (IEPO),IEPO,"ACSU-SE, 40, Conjunto 02 ? Lote 7/8 - 40 Plano Diretor Sul",Palmas,TO
INSTITUTO DE ENSINO SUPERIOR BLAURO CARDOSO DE MATTOS (FASERRA),FASERRA,Rua L - 11 Rosário de Fátima,Serra,ES
Instituto de Ensino Superior Brasileiro (ESB),ESB,Avenida Djalma Batista - 1661 Chapada,Manaus,AM
INSTITUTO DE ENSINO SUPERIOR DA FUNLEC (IESF),IESF,Rua Coronel Cacildo Arantes - 322 Chácara Cachoeira,Campo Grande,MS
INSTITUTO DE ENSINO SUPERIOR DA FUNLEC DE BONITO (IESF),IESF,Rua Pilad Rebuá - s/n Centro,Bonito,MS
INSTITUTO DE ENSINO SUPERIOR DA FUPESP (IESF),IESF,Rua Aldo Moretti - 181 Jardim Ouro Negro,Paulínia,SP
INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS (IESGF),IESGF,Rua Célio Veiga - 220 Jardim Cidade de Florianópolis,São José,SC
INSTITUTO DE ENSINO SUPERIOR DE ALAGOAS (IESA),IESA,Avenida Doutor Durval de Góes Monteiro - 4354 Tabuleiro do Martins,Maceió,AL
INSTITUTO DE ENSINO SUPERIOR DE AMERICANA (IESA),IESA,Rua do Carpinteiro - 240 e 270 Jardim Werner Plaas,Americana,SP
INSTITUTO DE ENSINO SUPERIOR DE BAURU (IESB),IESB,Rua Anhangüera - 09-19 Vila Flores,Bauru,SP
INSTITUTO DE ENSINO SUPERIOR DE CUIABÁ,-,Avenida Fernando Correa da Costa - 265 Areão,Cuiabá,MT
INSTITUTO DE ENSINO SUPERIOR DE FORMAÇÃO PROFISSIONAL (IESFORP),IESFORP,Rua Tibiriçá - 870 Centro,Ribeirão Preto,SP
INSTITUTO DE ENSINO SUPERIOR DE FORTALEZA (IESF),IESF,Rua Dona Leopoldina - 912 Centro,Fortaleza,CE
INSTITUTO DE ENSINO SUPERIOR DE FOZ DO IGUAÇU (IESFI),IESFI,Avenida Paraná - 3.695 Jardim Central,Foz do Iguaçu,PR
INSTITUTO DE ENSINO SUPERIOR DE LONDRINA - INESUL (INESUL),INESUL,Avenida Duque de Caxias - 1.290 Igapó,Londrina,PR
INSTITUTO DE ENSINO SUPERIOR DE MATO GROSSO (IESMT),IESMT,Rua Oswaldo da Silva Correia - 621 Santa Marta,Cuiabá,MT
INSTITUTO DE ENSINO SUPERIOR DE MINAS GERAIS (IESMIG),IESMIG,Avenida São Sebastião - 968 Estudantil,Sabinópolis,MG
INSTITUTO DE ENSINO SUPERIOR DE OLINDA (IESO),IESO,"AV.SIGISMUNDO GONÇALVES, - 375 CARMO",Olinda,PE
INSTITUTO DE ENSINO SUPERIOR DE PIEDADE (IESP),IESP,Rua José Braz Moscow - 252 Piedade,Jaboatão dos Guararapes,PE
INSTITUTO DE ENSINO SUPERIOR DE RIO VERDE (IESRIVER),IESRIVER,Rua 12 de Outubro - 40 Centro,Rio Verde,GO
INSTITUTO DE ENSINO SUPERIOR DE RONDÔNIA (IESUR),IESUR,Avenida Capitão Sílvio - 2738 Grandes Áreas,Ariquemes,RO
INSTITUTO DE ENSINO SUPERIOR DE TERESINA (IEST),IEST,Rua Walfran Batista - 91 São Cristóvão,Teresina,PI
INSTITUTO DE ENSINO SUPERIOR DO ACRE (IESACRE),IESACRE,Travessa Ponta Porã - 100 José Augusto,Rio Branco,AC
INSTITUTO DE ENSINO SUPERIOR DO AMAPÁ (IESAP),IESAP,Avenida Feliciano Coelho - 125 Trem,Macapá,AP
INSTITUTO DE ENSINO SUPERIOR DO RIO GRANDE DO NORTE (IESRN),IESRN,Av. Prudente de Moraes - 4890 Lagoa,Natal,RN
INSTITUTO DE ENSINO SUPERIOR DO SUL DO MARANHÃO (IESMA),IESMA,Rua São Pedro - s/n Nova Imperatriz,Imperatriz,MA
INSTITUTO DE ENSINO SUPERIOR E FORMAÇÃO AVANÇADA DE VITÓRIA (FAVI),FAVI,Avenida Nossa Senhora da Penha - 1.800 Barro Vermelho,Vitória,ES
INSTITUTO DE ENSINO SUPERIOR FRANCISCANO (IESF),IESF,"Avenida 14, Quadra 02, Lotes n º 17, 18, 39 e 40 - Recanto Maiobão",Paço do Lumiar,MA
INSTITUTO DE ENSINO SUPERIOR FUCAPI (CESF),CESF,Avenida Governador Danilo de Matos Areosa - 381 Distrito Industrial,Manaus,AM
INSTITUTO DE ENSINO SUPERIOR INTEGRADO-IESI (FENORD),FENORD,Rua Teodolindo Pereira - 111 Grão Pará,Teófilo Otoni,MG
INSTITUTO DE ENSINO SUPERIOR MATERDEI (IES-MATERDEI),IES-MATERDEI,Rua Leonardo Malcher - 1167 Centro,Manaus,AM
INSTITUTO DE ENSINO SUPERIOR MÚLTIPLO (IESM),IESM,Avenida Boa Vista - 700 Parque São Francisco,Timon,MA
INSTITUTO DE ENSINO SUPERIOR PLANALTO (IESPLAN),IESPLAN,SEPSul Quadra 708/907 - Conjunto B Asa Sul,Brasília,DF
INSTITUTO DE ENSINO SUPERIOR SANTA CECÍLIA (IESC),IESC,Rua Floraci da Silva Barros - 288 Alto do Cruzeiro,Arapiraca,AL
INSTITUTO DE ENSINO SUPERIOR SANTO ANTÔNIO (INESA),INESA,Rua Papa João XXIII - 1100 Iririú,Joinville,SC
INSTITUTO DE ENSINO SUPERIOR THATHI (FACULDADE THATHI COC),FACULDADE THATHI COC,Av. Joaquim Pompeu de Toledo - 75 Baguaçu,Araçatuba,SP
INSTITUTO DE ESTUDOS SUPERIORES DO MARANHÃO (IESMA),IESMA,Rua do Rancho - 110 Centro,São Luís,MA
INSTITUTO DE FILOSOFIA E TEOLOGIA DE GOIÁS (IFITEG),IFITEG,7a Avenida - 531 Setor Leste Universitário,Goiânia,GO
Instituto de Gestão e Tecnologia da Informação (IGTI),IGTI,Rua Roma - 561 Santa Lúcia,Belo Horizonte,MG
"Instituto de Pesquisas, Ensino e Gestão em Saúde (IPGS)",IPGS,Rua Doutor Freire Alemão - 225 Mont Serrat,Porto Alegre,RS
INSTITUTO DE PÓS-GRADUAÇÃO E ATUALIZAÇÃO EM ODONTOLOGIA (IPENO),IPENO,Rua Bocaiúva - 2468 Centro,Florianópolis,SC
Instituto D´Or de Pesquisa e Ensino (IDOR),IDOR,Rua Diniz Cordeiro - 30 Botafogo,Rio de Janeiro,RJ
INSTITUTO EDUCACIONAL SUPERIOR E PROFISSIONAL (IESP),IESP,Rua 18 - 30 Cidade Operária,São Luís,MA
INSTITUTO EDUCATIE (EDUCATIE),EDUCATIE,Av. Paulista - 726 Bela Vista,São Paulo,SP
INSTITUTO ESPERANÇA DE ENSINO SUPERIOR (IESPES),IESPES,Rua Coaracy Nunes - 3315 Caranazal,Santarém,PA
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO (IFBAIANO)",IFBAIANO,Rua do Rouxinol - 115 Imbuí,Salvador,BA
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE (IF Catarinense)",IF Catarinense,Rua das Missões - 100 Ponta Aguda,Blumenau,SC
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA (IFBA)",IFBA,Avenida Araújo Pinho - 39 Canela,Salvador,BA
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA (IFPB)",IFPB,Avenida João da Mata - 256 Jaguaribe,João Pessoa,PB
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS (IFAL)",IFAL,Rua Doutor Odilon Vasconcelos - 103 Jatiúca,Maceió,AL
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA (IFB)",IFB,Quadra SGAN 610 - S/N Asa Norte,Brasília,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS (IFG)",IFG,Avenida Assis Chateaubriand - 1658 Setor Oeste,Goiânia,GO
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO (IFMT)",IFMT,Avenida Senador Filinto Müller - 953 Duque de Caxias II,Cuiabá,MT
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL (IFMS)",IFMS,Rua Taquari - 831 Santo Antônio,Campo Grande,MS
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS (IFMG)",IFMG,Av. Professor Mário Werneck - 2590 Buritis,Belo Horizonte,MG
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO (IFPE)",IFPE,Avenida Professor Luiz Freire - 500 Curado,Recife,PE
INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA (IFRO),IFRO,Avenida Calama - 0994 Flodoaldo Pontes Pinto,Porto Velho,RO
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA (IFRR)",IFRR,Avenida Glaycon de Paiva - 2496 Pricumã,Boa Vista,RR
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SANTA CATARINA (IFSC)",IFSC,Rua 14 de Julho - 150 Coqueiros,Florianópolis,SC
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",IFSP,Rua Pedro Vicente - 625 Canindé,São Paulo,SP
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE (IFS)",IFS,Avenida Jorge Amado - S/N Jardins,Aracaju,SE
"Instituto Federal de Educação, Ciência e Tecnologia do Acre (IFAC)",IFAC,Rua Coronel José Galdino - 495 Bosque,Rio Branco,AC
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ (IFAP)",IFAP,"Rodovia BR-210, Km 3 - s/n Brasil Novo",Macapá,AP
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAZONAS (IFAM)",IFAM,Avenida Sete de Setembro - 1975 CENTRO,Manaus,AM
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE)",IFCE,Rua Jorge Dumar - 1703 Jardim América,Fortaleza,CE
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO (IFES)",IFES,Avenida Rio Branco - 50 Santa Lucia,Vitória,ES
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO (IFMA)",IFMA,Avenida Getúlio Vargas - 4 Monte Castelo,São Luís,MA
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS (IFNMG)",IFNMG,Rua Professor Monteiro Fonseca - 216 Vila Brasília,Montes Claros,MG
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ (IFPA)",IFPA,AV. ALMIRANTE BARROSO - 1155 MARCO,Belém,PA
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ (IFPR)",IFPR,Avenida Victor Ferreira do Amaral - 306 Tarumã,Curitiba,PR
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ (IFPI)",IFPI,Praça da Liberdade - 1597 Centro,Teresina,PI
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO (IFRJ)",IFRJ,Rua Senador Furtado - 121 - 125 Maracanã,Rio de Janeiro,RJ
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE (IFRN)",IFRN,Avenida Senador Salgado Filho - 1559 Tirol,Natal,RN
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL (IFRS)",IFRS,Rua General Osório - 348 Centro,Bento Gonçalves,RS
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano (IF Sertão)",IF Sertão,"Rua Coronel Amorim, nº 76 - 76 Centro",Petrolina,PE
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS (IFSEMG)",IFSEMG,Rua Luz Interior - 360 Estrela Luz - Santa Luzia,Juiz de Fora,MG
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS (IF SUL DE MINAS)",IF SUL DE MINAS,Avenida Vicente Simões - 1111 Nova Pouso Alegre,Pouso Alegre,MG
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS (IFTO)",IFTO,Quadra 202 Sul Avenida Joaquim Teotônio Segurado - 08 Plano Diretor Sul,Palmas,TO
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TRIÂNGULO MINEIRO (IFTM)",IFTM,Avenida Doutor Randolfo Borges Júnior - 2900 Univerdecidade,Uberaba,MG
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA (IFFarroupilha)",IFFarroupilha,Alameda Santiago do Chile - 195 Nossa Senhora das Dores,Santa Maria,RS
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE (IF Fluminense)",IF Fluminense,Rua Doutor Siqueira - 273 Parque Dom Bosco,Campos dos Goytacazes,RJ
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO (IF Goiano)",IF Goiano,"Rua 88 - 32, 34 e 36 Setor Sul",Goiânia,GO
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE (IFSul)",IFSul,Rua Gonçalves Chaves - 3218 Centro,Pelotas,RS
INSTITUTO FLORENCE DE ENSINO SUPERIOR (IFES),IFES,Rua Rio Branco - 216 Centro,São Luís,MA
Instituto Friburgo de Ensino Superior (IFES),IFES,Avenida João Dias - 242 Santo Amaro,São Paulo,SP
INSTITUTO INFNET RIO DE JANEIRO (INFNET),INFNET,Rua São José - 90 Centro,Rio de Janeiro,RJ
INSTITUTO ITAPETININGANO DE ENSINO SUPERIOR (IIES),IIES,Rua Izolina de Morais Rosa - 727 Vila Nastri,Itapetininga,SP
Instituto Legislativo Brasileiro (ILB),ILB,"Via N2, Edifício ILB - s/n Área Central",Brasília,DF
Instituto Leya de Educação Superior (Leya),Leya,Avenida Jacarandá - S/N Sul (Águas Claras),Brasília,DF
INSTITUTO LOGOS DE EDUCAÇÃO SUPERIOR (ILES),ILES,Rodovia AL 220 - 220 centro,São José da Tapera,AL
INSTITUTO LUTERANO DE ENSINO SUPERIOR DE ITUMBIARA (ILES),ILES,Avenida Beira Rio - 1001 Alto da Boa Vista,Itumbiara,GO
INSTITUTO MACAPAENSE DE ENSINO SUPERIOR (IMMES),IMMES,Rua Jovino Dinoá - 2085 Centro,Macapá,AP
INSTITUTO MACHADENSE DE ENSINO SUPERIOR (IMES),IMES,Avenida Filhas de Sant Ana - Rod. Br. 267 - Km 03 - S/Nº Distrito Industrial,Machado,MG
INSTITUTO MANCHESTER PAULISTA DE ENSINO SUPERIOR (IMAPES),IMAPES,Rua Romeu do Nascimento - 247 Jd Portal da Colina,Sorocaba,SP
INSTITUTO MARANHENSE DE ENSINO E CULTURA (IMEC),IMEC,Avenida João Pessoa - 214-B João Paulo,São Luís,MA
INSTITUTO MASTER DE ENSINO PRESIDENTE ANTÔNIO CARLOS (IMEPAC),IMEPAC,Avenida Minas Gerais - 1.889 Centro,Araguari,MG
INSTITUTO MATONENSE MUNICIPAL DE ENSINO SUPERIOR (IMMES),IMMES,Avenida Tiradentes - 629 Centro,Matão,SP
INSTITUTO METROPOLITANO DE ENSINO SUPERIOR (IMES),IMES,Rua João Patrício Araújo - 179 Veneza,Ipatinga,MG
INSTITUTO MILITAR DE ENGENHARIA (IME),IME,Praça General Tibúrcio - 80 URCA,Rio de Janeiro,RJ
Instituto Moinhos de Vento,-,Rua Ramiro Barcelos - 910 Floresta,Porto Alegre,RS
INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE ASSIS (IMESA),IMESA,Av. Getúlio Vargas - 1200 Vila Nova Santana,Assis,SP
INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE BEBEDOURO VICTÓRIO CARDASSI (IMESB),IMESB,Rua Nelson Domingos Madeira - 300 PARQUE ELDORADO,Bebedouro,SP
INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE CATANDUVA (IMES CATANDUVA),IMES CATANDUVA,Av. Daniel Dalto S/N - S/N Rural,Catanduva,SP
INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE SÃO MANUEL (IMESSM),IMESSM,Caixa Postal 126 - Quintino Bocaiuva - S/N APARECIDA DE SÃO MANUEL,São Manuel,SP
Instituto Nacional de Cardiologia (INC),INC,Rua das Laranjeiras - 374 Laranjeiras,,
INSTITUTO NACIONAL DE EDUCAÇÃO DE SURDOS (INES),INES,Rua das Laranjeiras - 232 Laranjeiras,Rio de Janeiro,RJ
INSTITUTO NACIONAL DE ENSINO SUPERIOR E PÓS-GRADUAÇÃO PADRE GERVÁSIO (INAPÓS),INAPÓS,Rua João Basílio - 219 Centro,Pouso Alegre,MG
INSTITUTO NACIONAL DE TELECOMUNICAÇÕES (INATEL),INATEL,Avenida João de Camargo - 510 Centro,Santa Rita do Sapucaí,MG
INSTITUTO PARAIBANO DE ENSINO RENOVADO (INPER),INPER,Rua Afonso Barboza de Oliveira - 2011 Pedro Gondim,João Pessoa,PB
INSTITUTO PERNAMBUCANO DE ENSINO SUPERIOR (IPESU),IPESU,Rua São Miguel - 176 Afogados,Recife,PE
INSTITUTO POLITÉCNICO DOCTUM DE VITÓRIA,-,Rua Joaquim Leopoldino Lopes - 230 Consolação,Vitória,ES
Instituto Professor Flávio Vellini,-,"Avenida Paulista 2202, 4° Andar - Bela Vista",São Paulo,SP
INSTITUTO SALESIANO DE FILOSOFIA (INSAF),INSAF,Avenida Engenheiro Abdias de Carvalho - 1855 Prado,Recife,PE
INSTITUTO SALVADOR DE ENSINO E CULTURA (ISEC),ISEC,Avenida Jorge Amado - 780 Boca do Rio,Salvador,BA
INSTITUTO SANTO AGOSTINHO DE ENSINO SUPERIOR - ISA,-,Avenida Raja Gabaglia - 3.950 Estoril,Belo Horizonte,MG
INSTITUTO SANTO TOMÁS DE AQUINO (ISTA),ISTA,Rua Itutinga - 300 Minas Brasil,Belo Horizonte,MG
INSTITUTO SÃO PAULO DE ESTUDOS SUPERIORES (ITESP),ITESP,RUA DR. MÁRIO VICENTE - 1108 IPIRANGA,São Paulo,SP
Instituto Serra Dourada,-,Avenida Novo Horizonte - 214 Residencial Cidade Nova,Altamira,PA
INSTITUTO SERZEDELLO CORRÊA (ISC-TCU),ISC-TCU,"SCES, Trecho 03 - Lote 3 Asa Sul",Brasília,DF
Instituto Superior da Convenção Nac. das Assembleias de Deus (ISCON),ISCON,"Quadra SEPS 710/910 - lt 33,34 Asa Sul",Brasília,DF
INSTITUTO SUPERIOR DE CIÊNCIAS APLICADAS - ISCA (ISCA),ISCA,Rodovia Deputado Laércio Corte - 3000 Chácara Vista da Graminha,Limeira,SP
INSTITUTO SUPERIOR DE CIÊNCIAS HUMANAS E SOCIAIS ANÍSIO TEIXEIRA (ISAT),ISAT,Rua Dr. Francisco Portela - 2.772 Zé Garoto,São Gonçalo,RJ
Instituto Superior de Ciencias Policiais (ISCP),ISCP,Setor SPO - 04 Setores Complementares,Brasília,DF
INSTITUTO SUPERIOR DE EDUCAÇÃO ALBERT EINSTEIN (ISALBE),ISALBE,SGAS 905 Conjunto B/Parte - s/n Plano Piloto,Brasília,DF
INSTITUTO SUPERIOR DE EDUCAÇÃO ALMEIDA RODRIGUES (ISEAR),ISEAR,Rua Quinca Honório leão - 1030 Morada do Sol,Rio Verde,GO
INSTITUTO SUPERIOR DE EDUCAÇÃO ANTONINO FREIRE - ISEAF (ISEAF),ISEAF,Praça Firmina Sobreira - s/n Matinha,Teresina,PI
INSTITUTO SUPERIOR DE EDUCAÇÃO ATENEU (ISEAT),ISEAT,Rua Professor Annor Silva - 106 Coqueiral de Itaparica,Vila Velha,ES
INSTITUTO SUPERIOR DE EDUCAÇÃO CARLOS CHAGAS (ISECC),ISECC,Rua Maria Perpétua - 72 Ladeira,Juiz de Fora,MG
INSTITUTO SUPERIOR DE EDUCAÇÃO CERES (ISE-CERES),ISE-CERES,Avenida Anísio Haddad - 6751 Jardim Morumbi,São José do Rio Preto,SP
INSTITUTO SUPERIOR DE EDUCAÇÃO DA ZONA OESTE (ISE ZONA OESTE),ISE ZONA OESTE,Rua Manoel Caldeira de Alvarenga - 1203 Quintino-Bocaiúva,Rio de Janeiro,RJ
INSTITUTO SUPERIOR DE EDUCAÇÃO DE BARRETOS (ISEB),ISEB,Rua 06 - 963 Centro,Barretos,SP
INSTITUTO SUPERIOR DE EDUCAÇÃO DE BICAS (ISEB),ISEB,Rua Áurea Aliada Pereira Lanha - 107 Centro,Bicas,MG
INSTITUTO SUPERIOR DE EDUCAÇÃO DE CAJAZEIRAS (ISEC),ISEC,Avenida Brasil - S/N Jardim Adalgisa,Cajazeiras,PB
INSTITUTO SUPERIOR DE EDUCAÇÃO DE CAXIAS (ISEC),ISEC,Rua Coronel Libânio Lobo - 805 Centro,Caxias,MA
INSTITUTO SUPERIOR DE EDUCAÇÃO DE GOIANA (I.S.E.G.),I.S.E.G.,Rua Poco Rei - S/N CENTRO,Goiana,PE
INSTITUTO SUPERIOR DE EDUCAÇÃO DE GUARATUBA (ISEPE Guaratuba),ISEPE Guaratuba,Rua Joaquim Menelau de Almeida Torres - 101 Piçarras,Guaratuba,PR
INSTITUTO SUPERIOR DE EDUCAÇÃO DE IGUAPE (ISE IGUAPE),ISE IGUAPE,Avenida Ademar de Barros - 1070 Porto do Ribeira,Iguape,SP
INSTITUTO SUPERIOR DE EDUCAÇÃO DE SÃO PAULO (SINGULARIDADES/ISESP),SINGULARIDADES/ISESP,Rua Deputado Lacerda Franco - 88 Pinheiros,São Paulo,SP
INSTITUTO SUPERIOR DE EDUCAÇÃO DO CECAP (ISCECAP),ISCECAP,Shin Eql 9/11 Lote B - S/N Lago Norte,Brasília,DF
INSTITUTO SUPERIOR DE EDUCAÇÃO DO CENTRO EDUCACIONAL NOSSA SENHORA AUXILIADORA (ISECENSA),ISECENSA,Rua Salvador Correa - 139 Centro,Campos dos Goytacazes,RJ
INSTITUTO SUPERIOR DE EDUCAÇÃO DO MUNICÍPIO DE ITAPERUNA (ISEMI),ISEMI,Rua Luis Carlos Ferreira Tirado - 148 Cidade Nova,Itaperuna,RJ
INSTITUTO SUPERIOR DE EDUCAÇÃO DO RIO DE JANEIRO (ISERJ),ISERJ,Rua Mariz e Barros - 273 Praça da Bandeira,Rio de Janeiro,RJ
INSTITUTO SUPERIOR DE EDUCAÇÃO DO SERTÃO DO PAJEÚ (ISESP),ISESP,Rua Doutor Osvaldo Gouveia - s/n Centro,Afogados da Ingazeira,PE
INSTITUTO SUPERIOR DE EDUCAÇÃO DOS INCONFIDENTES (ISEI),ISEI,Rua do Matozinhos - 293 Matozinhos,Itabirito,MG
INSTITUTO SUPERIOR DE EDUCAÇÃO DO SUL DO PIAUÍ (ISESPI),ISESPI,Rua Coelho Neto - 490 Centro,Canto do Buriti,PI
INSTITUTO SUPERIOR DE EDUCAÇÃO ELVIRA DAYRELL (ISEED),ISEED,Rodovia de Ligação da Br 120a Br 256 - S/N Centro,Virginópolis,MG
INSTITUTO SUPERIOR DE EDUCAÇÃO IBITURUNA,-,Rua Lírio Brant - 511 Melo,Montes Claros,MG
INSTITUTO SUPERIOR DE EDUCAÇÃO IVOTI (ISEI),ISEI,Rua Júlio Hauser - 171 Sete de Setembro,Ivoti,RS
INSTITUTO SUPERIOR DE EDUCAÇÃO MÃE DE DEUS (ISEMD),ISEMD,Avenida São Paulo - 651 Centro,Londrina,PR
INSTITUTO SUPERIOR DE EDUCAÇÃO MANHUMIRIM (FACULDADES DOCTUM),FACULDADES DOCTUM,Rua Madre Beatriz - 135 Centro,Manhumirim,MG
INSTITUTO SUPERIOR DE EDUCAÇÃO NOSSA SENHORA DE SION (ISE - SION),ISE - SION,Alameda Presidente Taunay - 260 Batel,Curitiba,PR
INSTITUTO SUPERIOR DE EDUCAÇÃO OCIDENTE (OCIDEMNTE),OCIDEMNTE,Alameda Praia de Tambaú - 288 Itapoan,Salvador,BA
